country_code,tech_id,year,generation_twh,capacity_gw,emissions_mtco2,lcoe_usd_per_mwh
ZAF,5,2023,0.0,0.0,0.0,122.4
ZAF,6,2023,97.324,21.37,47.689,65.17
ZAF,7,2023,88.409,17.4,72.495,70.17
ZAF,1,2024,101.396,55.12,4.563,36.0
ZAF,2,2024,98.862,35.27,1.087,37.03
ZAF,3,2024,0.0,0.0,0.0,74.0
ZAF,4,2024,48.67,11.57,1.168,58.35
ZAF,5,2024,0.0,0.0,0.0,124.2
ZAF,6,2024,84.908,18.64,41.605,68.35
ZAF,7,2024,71.748,14.12,58.833,73.35
EGY,1,2005,0.12,0.07,0.005,350.0
EGY,2,2005,1.575,0.56,0.017,120.0
EGY,3,2005,0.0,0.0,0.0,180.0
EGY,4,2005,18.0,4.28,0.432,55.0
EGY,5,2005,0.0,0.0,0.0,90.0
EGY,6,2005,65.153,14.3,31.925,65.0
EGY,7,2005,65.153,12.82,53.425,70.0
EGY,1,2006,0.168,0.09,0.008,308.0
EGY,2,2006,1.911,0.68,0.021,112.8
EGY,3,2006,0.0,0.0,0.0,167.4
EGY,4,2006,18.504,4.4,0.444,58.22
EGY,5,2006,0.0,0.0,0.0,91.8
EGY,6,2006,70.817,15.55,34.7,68.22
EGY,7,2006,62.8,12.36,51.496,73.22
EGY,1,2007,0.235,0.13,0.011,271.04
EGY,2,2007,2.318,0.83,0.025,106.03
EGY,3,2007,0.0,0.0,0.0,155.68
EGY,4,2007,19.022,4.52,0.457,59.93
EGY,5,2007,0.0,0.0,0.0,93.6
EGY,6,2007,76.688,16.84,37.577,69.93
EGY,7,2007,60.255,11.86,49.409,74.93
EGY,1,2008,0.328,0.18,0.015,238.52
EGY,2,2008,2.811,1.0,0.031,99.67
EGY,3,2008,0.0,0.0,0.0,144.78
EGY,4,2008,19.555,4.65,0.469,59.32
EGY,5,2008,0.0,0.0,0.0,95.4
EGY,6,2008,82.755,18.17,40.55,69.32
EGY,7,2008,57.507,11.32,47.156,74.32
EGY,1,2009,0.458,0.25,0.021,209.89
EGY,2,2009,3.41,1.22,0.038,93.69
EGY,3,2009,0.0,0.0,0.0,134.65
EGY,4,2009,20.102,4.78,0.482,56.67
EGY,5,2009,0.0,0.0,0.0,97.2
EGY,6,2009,89.0,19.54,43.61,66.67
EGY,7,2009,54.548,10.74,44.729,71.67
EGY,1,2010,0.641,0.35,0.029,184.71
EGY,2,2010,4.137,1.48,0.046,88.07
EGY,3,2010,0.0,0.0,0.0,125.22
EGY,4,2010,20.665,4.91,0.496,53.25
EGY,5,2010,0.0,0.0,0.0,99.0
EGY,6,2010,95.398,20.94,46.745,63.25
EGY,7,2010,51.368,10.11,42.122,68.25
EGY,1,2011,0.896,0.49,0.04,162.54
EGY,2,2011,5.018,1.79,0.055,82.78
EGY,3,2011,0.0,0.0,0.0,116.46
EGY,4,2011,21.244,5.05,0.51,50.64
EGY,5,2011,0.0,0.0,0.0,100.8
EGY,6,2011,101.914,22.37,49.938,60.64
EGY,7,2011,47.959,9.44,39.326,65.64
EGY,1,2012,1.253,0.68,0.056,143.04
EGY,2,2012,6.087,2.17,0.067,77.82
EGY,3,2012,0.0,0.0,0.0,108.31
EGY,4,2012,21.839,5.19,0.524,50.09
EGY,5,2012,0.0,0.0,0.0,102.6
EGY,6,2012,108.495,23.82,53.163,60.09
EGY,7,2012,44.315,8.72,36.338,65.09
EGY,1,2013,1.752,0.95,0.079,125.87
EGY,2,2013,7.384,2.63,0.081,73.15
EGY,3,2013,0.0,0.0,0.0,100.72
EGY,4,2013,22.45,5.34,0.539,51.84
EGY,5,2013,0.0,0.0,0.0,104.4
EGY,6,2013,115.069,25.26,56.384,61.84
EGY,7,2013,40.43,7.96,33.153,66.84
EGY,1,2014,2.449,1.33,0.11,110.77
EGY,2,2014,8.957,3.2,0.099,68.76
EGY,3,2014,0.0,0.0,0.0,93.67
EGY,4,2014,23.079,5.49,0.554,55.08
EGY,5,2014,0.0,0.0,0.0,106.2
EGY,6,2014,121.535,26.68,59.552,65.08
EGY,7,2014,36.303,7.15,29.768,70.08
EGY,1,2015,3.424,1.86,0.154,97.48
EGY,2,2015,10.865,3.88,0.12,64.63
EGY,3,2015,0.0,0.0,0.0,87.12
EGY,4,2015,23.725,5.64,0.569,58.28
EGY,5,2015,0.0,0.0,0.0,108.0
EGY,6,2015,127.755,28.05,62.6,68.28
EGY,7,2015,31.939,6.29,26.19,73.28
EGY,1,2016,4.787,2.6,0.215,85.78
EGY,2,2016,13.18,4.7,0.145,60.76
EGY,3,2016,0.0,0.0,0.0,81.02
EGY,4,2016,24.389,5.8,0.585,59.94
EGY,5,2016,0.0,0.0,0.0,109.8
EGY,6,2016,133.537,29.32,65.433,69.94
EGY,7,2016,27.351,5.38,22.428,74.94
EGY,1,2017,6.692,3.64,0.301,75.48
EGY,2,2017,15.988,5.7,0.176,57.11
EGY,3,2017,0.0,0.0,0.0,75.35
EGY,4,2017,25.072,5.96,0.602,59.27
EGY,5,2017,0.0,0.0,0.0,111.6
EGY,6,2017,138.617,30.43,67.922,69.27
EGY,7,2017,22.565,4.44,18.503,74.27
EGY,1,2018,9.356,5.09,0.421,66.43
EGY,2,2018,19.394,6.92,0.213,53.68
EGY,3,2018,0.0,0.0,0.0,74.0
EGY,4,2018,25.774,6.13,0.619,56.6
EGY,5,2018,0.0,0.0,0.0,113.4
EGY,6,2018,142.632,31.31,69.89,66.6
EGY,7,2018,17.629,3.47,14.456,71.6
EGY,1,2019,13.081,7.11,0.589,58.46
EGY,2,2019,23.525,8.39,0.259,50.46
EGY,3,2019,0.0,0.0,0.0,74.0
EGY,4,2019,26.496,6.3,0.636,53.17
EGY,5,2019,0.0,0.0,0.0,115.2
EGY,6,2019,145.081,31.85,71.09,63.17
EGY,7,2019,12.616,2.48,10.345,68.17
EGY,1,2020,18.288,9.94,0.823,51.44
EGY,2,2020,28.537,10.18,0.314,47.44
EGY,3,2020,0.0,0.0,0.0,74.0
EGY,4,2020,27.238,6.48,0.654,50.6
EGY,5,2020,0.0,0.0,0.0,117.0
EGY,6,2020,145.272,31.89,71.183,60.6
EGY,7,2020,7.646,1.5,6.27,65.6
EGY,1,2021,25.568,13.9,1.151,45.27
EGY,2,2021,34.616,12.35,0.381,44.59
EGY,3,2021,0.0,0.0,0.0,74.0
EGY,4,2021,28.0,6.66,0.672,50.1
EGY,5,2021,0.0,0.0,0.0,118.8
EGY,6,2021,137.894,30.27,67.568,60.1
EGY,7,2021,7.258,1.43,5.952,65.1
EGY,1,2022,35.746,19.43,1.609,39.84
EGY,2,2022,41.991,14.98,0.462,41.91
EGY,3,2022,0.0,0.0,0.0,74.0
EGY,4,2022,28.784,6.85,0.691,51.91
EGY,5,2022,0.0,0.0,0.0,120.6
EGY,6,2022,126.68,27.81,62.073,61.91
EGY,7,2022,6.667,1.31,5.467,66.91
EGY,1,2023,49.976,27.17,2.249,36.0
EGY,2,2023,50.937,18.17,0.56,39.4
EGY,3,2023,0.0,0.0,0.0,74.0
EGY,4,2023,29.59,7.04,0.71,55.17
EGY,5,2023,0.0,0.0,0.0,122.4
EGY,6,2023,110.279,24.21,54.037,65.17
EGY,7,2023,5.804,1.14,4.759,70.17
EGY,1,2024,63.372,34.45,2.852,36.0
EGY,2,2024,61.789,22.04,0.68,37.03
EGY,3,2024,0.0,0.0,0.0,74.0
EGY,4,2024,30.419,7.23,0.73,58.35
EGY,5,2024,0.0,0.0,0.0,124.2
EGY,6,2024,93.015,20.42,45.577,68.35
EGY,7,2024,4.896,0.96,4.015,73.35
MEX,1,2005,0.2,0.11,0.009,350.0
MEX,2,2005,2.625,0.94,0.029,120.0
MEX,3,2005,0.0,0.0,0.0,180.0
MEX,4,2005,30.0,7.13,0.72,55.0
MEX,5,2005,0.0,0.0,0.0,90.0
MEX,6,2005,108.588,23.84,53.208,65.0
MEX,7,2005,108.588,21.37,89.042,70.0
MEX,1,2006,0.28,0.15,0.013,308.0
MEX,2,2006,3.184,1.14,0.035,112.8
MEX,3,2006,0.0,0.0,0.0,167.4
MEX,4,2006,30.84,7.33,0.74,58.22
MEX,5,2006,0.0,0.0,0.0,91.8
MEX,6,2006,118.029,25.91,57.834,68.22
MEX,7,2006,104.667,20.6,85.827,73.22
MEX,1,2007,0.391,0.21,0.018,271.04
MEX,2,2007,3.863,1.38,0.042,106.03
MEX,3,2007,0.0,0.0,0.0,155.68
MEX,4,2007,31.704,7.54,0.761,59.93
MEX,5,2007,0.0,0.0,0.0,93.6
MEX,6,2007,127.814,28.06,62.629,69.93
MEX,7,2007,100.425,19.77,82.349,74.93
MEX,1,2008,0.547,0.3,0.025,238.52
MEX,2,2008,4.685,1.67,0.052,99.67
MEX,3,2008,0.0,0.0,0.0,144.78
MEX,4,2008,32.591,7.75,0.782,59.32
MEX,5,2008,0.0,0.0,0.0,95.4
MEX,6,2008,137.924,30.28,67.583,69.32
MEX,7,2008,95.846,18.86,78.594,74.32
MEX,1,2009,0.764,0.42,0.034,209.89
MEX,2,2009,5.684,2.03,0.063,93.69
MEX,3,2009,0.0,0.0,0.0,134.65
MEX,4,2009,33.504,7.97,0.804,56.67
MEX,5,2009,0.0,0.0,0.0,97.2
MEX,6,2009,148.333,32.56,72.683,66.67
MEX,7,2009,90.914,17.89,74.549,71.67
MEX,1,2010,1.068,0.58,0.048,184.71
MEX,2,2010,6.895,2.46,0.076,88.07
MEX,3,2010,0.0,0.0,0.0,125.22
MEX,4,2010,34.442,8.19,0.827,53.25
MEX,5,2010,0.0,0.0,0.0,99.0
MEX,6,2010,158.997,34.9,77.909,63.25
MEX,7,2010,85.614,16.85,70.203,68.25
MEX,1,2011,1.494,0.81,0.067,162.54
MEX,2,2011,8.363,2.98,0.092,82.78
MEX,3,2011,0.0,0.0,0.0,116.46
MEX,4,2011,35.406,8.42,0.85,50.64
MEX,5,2011,0.0,0.0,0.0,100.8
MEX,6,2011,169.856,37.29,83.229,60.64
MEX,7,2011,79.932,15.73,65.544,65.64
MEX,1,2012,2.088,1.14,0.094,143.04
MEX,2,2012,10.145,3.62,0.112,77.82
MEX,3,2012,0.0,0.0,0.0,108.31
MEX,4,2012,36.398,8.66,0.874,50.09
MEX,5,2012,0.0,0.0,0.0,102.6
MEX,6,2012,180.825,39.7,88.604,60.09
MEX,7,2012,73.858,14.54,60.564,65.09
MEX,1,2013,2.919,1.59,0.131,125.87
MEX,2,2013,12.306,4.39,0.135,73.15
MEX,3,2013,0.0,0.0,0.0,100.72
MEX,4,2013,37.417,8.9,0.898,51.84
MEX,5,2013,0.0,0.0,0.0,104.4
MEX,6,2013,191.781,42.1,93.973,61.84
MEX,7,2013,67.383,13.26,55.254,66.84
MEX,1,2014,4.081,2.22,0.184,110.77
MEX,2,2014,14.928,5.33,0.164,68.76
MEX,3,2014,0.0,0.0,0.0,93.67
MEX,4,2014,38.464,9.15,0.923,55.08
MEX,5,2014,0.0,0.0,0.0,106.2
MEX,6,2014,202.558,44.47,99.253,65.08
MEX,7,2014,60.504,11.91,49.613,70.08
MEX,1,2015,5.706,3.1,0.257,97.48
MEX,2,2015,18.108,6.46,0.199,64.63
MEX,3,2015,0.0,0.0,0.0,87.12
MEX,4,2015,39.541,9.4,0.949,58.28
MEX,5,2015,0.0,0.0,0.0,108.0
MEX,6,2015,212.925,46.74,104.333,68.28
MEX,7,2015,53.231,10.48,43.649,73.28
MEX,1,2016,7.978,4.34,0.359,85.78
MEX,2,2016,21.966,7.84,0.242,60.76
MEX,3,2016,0.0,0.0,0.0,81.02
MEX,4,2016,40.649,9.67,0.976,59.94
MEX,5,2016,0.0,0.0,0.0,109.8
MEX,6,2016,222.561,48.86,109.055,69.94
MEX,7,2016,45.585,8.97,37.38,74.94
MEX,1,2017,11.154,6.06,0.502,75.48
MEX,2,2017,26.646,9.51,0.293,57.11
MEX,3,2017,0.0,0.0,0.0,75.35
MEX,4,2017,41.787,9.94,1.003,59.27
MEX,5,2017,0.0,0.0,0.0,111.6
MEX,6,2017,231.028,50.72,113.204,69.27
MEX,7,2017,37.609,7.4,30.839,74.27
MEX,1,2018,15.594,8.48,0.702,66.43
MEX,2,2018,32.323,11.53,0.356,53.68
MEX,3,2018,0.0,0.0,0.0,74.0
MEX,4,2018,42.957,10.22,1.031,56.6
MEX,5,2018,0.0,0.0,0.0,113.4
MEX,6,2018,237.719,52.19,116.482,66.6
MEX,7,2018,29.381,5.78,24.092,71.6
MEX,1,2019,21.801,11.85,0.981,58.46
MEX,2,2019,39.209,13.99,0.431,50.46
MEX,3,2019,0.0,0.0,0.0,74.0
MEX,4,2019,44.16,10.5,1.06,53.17
MEX,5,2019,0.0,0.0,0.0,115.2
MEX,6,2019,241.801,53.08,118.482,63.17
MEX,7,2019,21.026,4.14,17.241,68.17
MEX,1,2020,30.48,16.57,1.372,51.44
MEX,2,2020,47.562,16.97,0.523,47.44
MEX,3,2020,0.0,0.0,0.0,74.0
MEX,4,2020,45.396,10.8,1.09,50.6
MEX,5,2020,0.0,0.0,0.0,117.0
MEX,6,2020,242.12,53.15,118.639,60.6
MEX,7,2020,12.743,2.51,10.449,65.6
MEX,1,2021,42.613,23.16,1.918,45.27
MEX,2,2021,57.694,20.58,0.635,44.59
MEX,3,2021,0.0,0.0,0.0,74.0
MEX,4,2021,46.667,11.1,1.12,50.1
MEX,5,2021,0.0,0.0,0.0,118.8
MEX,6,2021,229.823,50.45,112.613,60.1
MEX,7,2021,12.096,2.38,9.919,65.1
MEX,1,2022,59.576,32.39,2.681,39.84
MEX,2,2022,69.985,24.97,0.77,41.91
MEX,3,2022,0.0,0.0,0.0,74.0
MEX,4,2022,47.974,11.41,1.151,51.91
MEX,5,2022,0.0,0.0,0.0,120.6
MEX,6,2022,211.134,46.35,103.456,61.91
MEX,7,2022,11.112,2.19,9.112,66.91
MEX,1,2023,83.293,45.28,3.748,36.0
MEX,2,2023,84.895,30.29,0.934,39.4
MEX,3,2023,0.0,0.0,0.0,74.0
MEX,4,2023,49.317,11.73,1.184,55.17
MEX,5,2023,0.0,0.0,0.0,122.4
MEX,6,2023,183.798,40.35,90.061,65.17
MEX,7,2023,9.674,1.9,7.933,70.17
MEX,1,2024,105.621,57.42,4.753,36.0
MEX,2,2024,102.981,36.74,1.133,37.03
MEX,3,2024,0.0,0.0,0.0,74.0
MEX,4,2024,50.698,12.06,1.217,58.35
MEX,5,2024,0.0,0.0,0.0,124.2
MEX,6,2024,155.024,34.03,75.962,68.35
MEX,7,2024,8.159,1.61,6.69,73.35
CHL,1,2005,0.12,0.07,0.005,350.0
CHL,2,2005,1.575,0.56,0.017,120.0
CHL,3,2005,0.0,0.0,0.0,180.0
CHL,4,2005,18.0,4.28,0.432,55.0
CHL,5,2005,0.0,0.0,0.0,90.0
CHL,6,2005,65.153,14.3,31.925,65.0
CHL,7,2005,65.153,12.82,53.425,70.0
CHL,1,2006,0.164,0.09,0.007,308.0
CHL,2,2006,1.87,0.67,0.021,112.8
CHL,3,2006,0.0,0.0,0.0,167.4
CHL,4,2006,18.108,4.31,0.435,58.22
CHL,5,2006,0.0,0.0,0.0,91.8
CHL,6,2006,69.302,15.21,33.958,68.22
CHL,7,2006,61.456,12.1,50.394,73.22
CHL,1,2007,0.225,0.12,0.01,271.04
CHL,2,2007,2.219,0.79,0.024,106.03
CHL,3,2007,0.0,0.0,0.0,155.68
CHL,4,2007,18.217,4.33,0.437,59.93
CHL,5,2007,0.0,0.0,0.0,93.6
CHL,6,2007,73.441,16.12,35.986,69.93
CHL,7,2007,57.704,11.36,47.317,74.93
CHL,1,2008,0.307,0.17,0.014,238.52
CHL,2,2008,2.635,0.94,0.029,99.67
CHL,3,2008,0.0,0.0,0.0,144.78
CHL,4,2008,18.326,4.36,0.44,59.32
CHL,5,2008,0.0,0.0,0.0,95.4
CHL,6,2008,77.555,17.03,38.002,69.32
CHL,7,2008,53.894,10.61,44.193,74.32
CHL,1,2009,0.42,0.23,0.019,209.89
CHL,2,2009,3.128,1.12,0.034,93.69
CHL,3,2009,0.0,0.0,0.0,134.65
CHL,4,2009,18.436,4.38,0.442,56.67
CHL,5,2009,0.0,0.0,0.0,97.2
CHL,6,2009,81.622,17.92,39.995,66.67
CHL,7,2009,50.026,9.85,41.021,71.67
CHL,1,2010,0.575,0.31,0.026,184.71
CHL,2,2010,3.713,1.32,0.041,88.07
CHL,3,2010,0.0,0.0,0.0,125.22
CHL,4,2010,18.547,4.41,0.445,53.25
CHL,5,2010,0.0,0.0,0.0,99.0
CHL,6,2010,85.618,18.8,41.953,63.25
CHL,7,2010,46.102,9.07,37.804,68.25
CHL,1,2011,0.787,0.43,0.035,162.54
CHL,2,2011,4.407,1.57,0.048,82.78
CHL,3,2011,0.0,0.0,0.0,116.46
CHL,4,2011,18.658,4.44,0.448,50.64
CHL,5,2011,0.0,0.0,0.0,100.8
CHL,6,2011,89.508,19.65,43.859,60.64
CHL,7,2011,42.121,8.29,34.539,65.64
CHL,1,2012,1.077,0.59,0.048,143.04
CHL,2,2012,5.232,1.87,0.058,77.82
CHL,3,2012,0.0,0.0,0.0,108.31
CHL,4,2012,18.77,4.46,0.45,50.09
CHL,5,2012,0.0,0.0,0.0,102.6
CHL,6,2012,93.249,20.47,45.692,60.09
CHL,7,2012,38.088,7.5,31.232,65.09
CHL,1,2013,1.473,0.8,0.066,125.87
CHL,2,2013,6.21,2.22,0.068,73.15
CHL,3,2013,0.0,0.0,0.0,100.72
CHL,4,2013,18.882,4.49,0.453,51.84
CHL,5,2013,0.0,0.0,0.0,104.4
CHL,6,2013,96.782,21.25,47.423,61.84
CHL,7,2013,34.005,6.69,27.884,66.84
CHL,1,2014,2.016,1.1,0.091,110.77
CHL,2,2014,7.372,2.63,0.081,68.76
CHL,3,2014,0.0,0.0,0.0,93.67
CHL,4,2014,18.996,4.52,0.456,55.08
CHL,5,2014,0.0,0.0,0.0,106.2
CHL,6,2014,100.033,21.96,49.016,65.08
CHL,7,2014,29.88,5.88,24.502,70.08
CHL,1,2015,2.758,1.5,0.124,97.48
CHL,2,2015,8.751,3.12,0.096,64.63
CHL,3,2015,0.0,0.0,0.0,87.12
CHL,4,2015,19.11,4.54,0.459,58.28
CHL,5,2015,0.0,0.0,0.0,108.0
CHL,6,2015,102.902,22.59,50.422,68.28
CHL,7,2015,25.726,5.06,21.095,73.28
CHL,1,2016,3.773,2.05,0.17,85.78
CHL,2,2016,10.389,3.71,0.114,60.76
CHL,3,2016,0.0,0.0,0.0,81.02
CHL,4,2016,19.224,4.57,0.461,59.94
CHL,5,2016,0.0,0.0,0.0,109.8
CHL,6,2016,105.258,23.11,51.576,69.94
CHL,7,2016,21.559,4.24,17.678,74.94
CHL,1,2017,5.162,2.81,0.232,75.48
CHL,2,2017,12.332,4.4,0.136,57.11
CHL,3,2017,0.0,0.0,0.0,75.35
CHL,4,2017,19.34,4.6,0.464,59.27
CHL,5,2017,0.0,0.0,0.0,111.6
CHL,6,2017,106.924,23.47,52.393,69.27
CHL,7,2017,17.406,3.43,14.273,74.27
CHL,1,2018,7.063,3.84,0.318,66.43
CHL,2,2018,14.639,5.22,0.161,53.68
CHL,3,2018,0.0,0.0,0.0,74.0
CHL,4,2018,19.456,4.63,0.467,56.6
CHL,5,2018,0.0,0.0,0.0,113.4
CHL,6,2018,107.666,23.64,52.756,66.6
CHL,7,2018,13.307,2.62,10.912,71.6
CHL,1,2019,9.663,5.25,0.435,58.46
CHL,2,2019,17.378,6.2,0.191,50.46
CHL,3,2019,0.0,0.0,0.0,74.0
CHL,4,2019,19.572,4.65,0.47,53.17
CHL,5,2019,0.0,0.0,0.0,115.2
CHL,6,2019,107.171,23.53,52.514,63.17
CHL,7,2019,9.319,1.83,7.642,68.17
CHL,1,2020,13.22,7.19,0.595,51.44
CHL,2,2020,20.629,7.36,0.227,47.44
CHL,3,2020,0.0,0.0,0.0,74.0
CHL,4,2020,19.69,4.68,0.473,50.6
CHL,5,2020,0.0,0.0,0.0,117.0
CHL,6,2020,105.016,23.05,51.458,60.6
CHL,7,2020,5.527,1.09,4.532,65.6
CHL,1,2021,18.087,9.83,0.814,45.27
CHL,2,2021,24.488,8.74,0.269,44.59
CHL,3,2021,0.0,0.0,0.0,74.0
CHL,4,2021,19.808,4.71,0.475,50.1
CHL,5,2021,0.0,0.0,0.0,118.8
CHL,6,2021,97.549,21.41,47.799,60.1
CHL,7,2021,5.134,1.01,4.21,65.1
CHL,1,2022,24.746,13.45,1.114,39.84
CHL,2,2022,29.07,10.37,0.32,41.91
CHL,3,2022,0.0,0.0,0.0,74.0
CHL,4,2022,19.927,4.74,0.478,51.91
CHL,5,2022,0.0,0.0,0.0,120.6
CHL,6,2022,87.698,19.25,42.972,61.91
CHL,7,2022,4.616,0.91,3.785,66.91
CHL,1,2023,33.857,18.4,1.524,36.0
CHL,2,2023,34.508,12.31,0.38,39.4
CHL,3,2023,0.0,0.0,0.0,74.0
CHL,4,2023,20.046,4.77,0.481,55.17
CHL,5,2023,0.0,0.0,0.0,122.4
CHL,6,2023,74.71,16.4,36.608,65.17
CHL,7,2023,3.932,0.77,3.224,70.17
CHL,1,2024,42.014,22.84,1.891,36.0
CHL,2,2024,40.964,14.61,0.451,37.03
CHL,3,2024,0.0,0.0,0.0,74.0
CHL,4,2024,20.167,4.8,0.484,58.35
CHL,5,2024,0.0,0.0,0.0,124.2
CHL,6,2024,61.666,13.54,30.216,68.35
CHL,7,2024,3.246,0.64,2.662,73.35
ARG,1,2005,0.12,0.07,0.005,350.0
ARG,2,2005,1.575,0.56,0.017,120.0
ARG,3,2005,0.0,0.0,0.0,180.0
ARG,4,2005,18.0,4.28,0.432,55.0
ARG,5,2005,0.0,0.0,0.0,90.0
ARG,6,2005,65.153,14.3,31.925,65.0
ARG,7,2005,65.153,12.82,53.425,70.0
ARG,1,2006,0.168,0.09,0.008,308.0
ARG,2,2006,1.911,0.68,0.021,112.8
ARG,3,2006,0.0,0.0,0.0,167.4
ARG,4,2006,18.504,4.4,0.444,58.22
ARG,5,2006,0.0,0.0,0.0,91.8
ARG,6,2006,70.817,15.55,34.7,68.22
ARG,7,2006,62.8,12.36,51.496,73.22
ARG,1,2007,0.235,0.13,0.011,271.04
ARG,2,2007,2.318,0.83,0.025,106.03
ARG,3,2007,0.0,0.0,0.0,155.68
ARG,4,2007,19.022,4.52,0.457,59.93
ARG,5,2007,0.0,0.0,0.0,93.6
ARG,6,2007,76.688,16.84,37.577,69.93
ARG,7,2007,60.255,11.86,49.409,74.93
ARG,1,2008,0.328,0.18,0.015,238.52
ARG,2,2008,2.811,1.0,0.031,99.67
ARG,3,2008,0.0,0.0,0.0,144.78
ARG,4,2008,19.555,4.65,0.469,59.32
ARG,5,2008,0.0,0.0,0.0,95.4
ARG,6,2008,82.755,18.17,40.55,69.32
ARG,7,2008,57.507,11.32,47.156,74.32
ARG,1,2009,0.458,0.25,0.021,209.89
ARG,2,2009,3.41,1.22,0.038,93.69
ARG,3,2009,0.0,0.0,0.0,134.65
ARG,4,2009,20.102,4.78,0.482,56.67
ARG,5,2009,0.0,0.0,0.0,97.2
ARG,6,2009,89.0,19.54,43.61,66.67
ARG,7,2009,54.548,10.74,44.729,71.67
ARG,1,2010,0.641,0.35,0.029,184.71
ARG,2,2010,4.137,1.48,0.046,88.07
ARG,3,2010,0.0,0.0,0.0,125.22
ARG,4,2010,20.665,4.91,0.496,53.25
ARG,5,2010,0.0,0.0,0.0,99.0
ARG,6,2010,95.398,20.94,46.745,63.25
ARG,7,2010,51.368,10.11,42.122,68.25
ARG,1,2011,0.896,0.49,0.04,162.54
ARG,2,2011,5.018,1.79,0.055,82.78
ARG,3,2011,0.0,0.0,0.0,116.46
ARG,4,2011,21.244,5.05,0.51,50.64
ARG,5,2011,0.0,0.0,0.0,100.8
ARG,6,2011,101.914,22.37,49.938,60.64
ARG,7,2011,47.959,9.44,39.326,65.64
ARG,1,2012,1.253,0.68,0.056,143.04
ARG,2,2012,6.087,2.17,0.067,77.82
ARG,3,2012,0.0,0.0,0.0,108.31
ARG,4,2012,21.839,5.19,0.524,50.09
ARG,5,2012,0.0,0.0,0.0,102.6
ARG,6,2012,108.495,23.82,53.163,60.09
ARG,7,2012,44.315,8.72,36.338,65.09
ARG,1,2013,1.752,0.95,0.079,125.87
ARG,2,2013,7.384,2.63,0.081,73.15
ARG,3,2013,0.0,0.0,0.0,100.72
ARG,4,2013,22.45,5.34,0.539,51.84
ARG,5,2013,0.0,0.0,0.0,104.4
ARG,6,2013,115.069,25.26,56.384,61.84
ARG,7,2013,40.43,7.96,33.153,66.84
ARG,1,2014,2.449,1.33,0.11,110.77
ARG,2,2014,8.957,3.2,0.099,68.76
ARG,3,2014,0.0,0.0,0.0,93.67
ARG,4,2014,23.079,5.49,0.554,55.08
ARG,5,2014,0.0,0.0,0.0,106.2
ARG,6,2014,121.535,26.68,59.552,65.08
ARG,7,2014,36.303,7.15,29.768,70.08
ARG,1,2015,3.424,1.86,0.154,97.48
ARG,2,2015,10.865,3.88,0.12,64.63
ARG,3,2015,0.0,0.0,0.0,87.12
ARG,4,2015,23.725,5.64,0.569,58.28
ARG,5,2015,0.0,0.0,0.0,108.0
ARG,6,2015,127.755,28.05,62.6,68.28
ARG,7,2015,31.939,6.29,26.19,73.28
ARG,1,2016,4.787,2.6,0.215,85.78
ARG,2,2016,13.18,4.7,0.145,60.76
ARG,3,2016,0.0,0.0,0.0,81.02
ARG,4,2016,24.389,5.8,0.585,59.94
ARG,5,2016,0.0,0.0,0.0,109.8
ARG,6,2016,133.537,29.32,65.433,69.94
ARG,7,2016,27.351,5.38,22.428,74.94
ARG,1,2017,6.692,3.64,0.301,75.48
ARG,2,2017,15.988,5.7,0.176,57.11
ARG,3,2017,0.0,0.0,0.0,75.35
ARG,4,2017,25.072,5.96,0.602,59.27
ARG,5,2017,0.0,0.0,0.0,111.6
ARG,6,2017,138.617,30.43,67.922,69.27
ARG,7,2017,22.565,4.44,18.503,74.27
ARG,1,2018,9.356,5.09,0.421,66.43
ARG,2,2018,19.394,6.92,0.213,53.68
ARG,3,2018,0.0,0.0,0.0,74.0
ARG,4,2018,25.774,6.13,0.619,56.6
ARG,5,2018,0.0,0.0,0.0,113.4
ARG,6,2018,142.632,31.31,69.89,66.6
ARG,7,2018,17.629,3.47,14.456,71.6
ARG,1,2019,13.081,7.11,0.589,58.46
ARG,2,2019,23.525,8.39,0.259,50.46
ARG,3,2019,0.0,0.0,0.0,74.0
ARG,4,2019,26.496,6.3,0.636,53.17
ARG,5,2019,0.0,0.0,0.0,115.2
ARG,6,2019,145.081,31.85,71.09,63.17
ARG,7,2019,12.616,2.48,10.345,68.17
ARG,1,2020,18.288,9.94,0.823,51.44
ARG,2,2020,28.537,10.18,0.314,47.44
ARG,3,2020,0.0,0.0,0.0,74.0
ARG,4,2020,27.238,6.48,0.654,50.6
ARG,5,2020,0.0,0.0,0.0,117.0
ARG,6,2020,145.272,31.89,71.183,60.6
ARG,7,2020,7.646,1.5,6.27,65.6
ARG,1,2021,25.568,13.9,1.151,45.27
ARG,2,2021,34.616,12.35,0.381,44.59
ARG,3,2021,0.0,0.0,0.0,74.0
ARG,4,2021,28.0,6.66,0.672,50.1
ARG,5,2021,0.0,0.0,0.0,118.8
ARG,6,2021,137.894,30.27,67.568,60.1
ARG,7,2021,7.258,1.43,5.952,65.1
ARG,1,2022,35.746,19.43,1.609,39.84
ARG,2,2022,41.991,14.98,0.462,41.91
ARG,3,2022,0.0,0.0,0.0,74.0
ARG,4,2022,28.784,6.85,0.691,51.91
ARG,5,2022,0.0,0.0,0.0,120.6
ARG,6,2022,126.68,27.81,62.073,61.91
ARG,7,2022,6.667,1.31,5.467,66.91
ARG,1,2023,49.976,27.17,2.249,36.0
